Name,Sale_Price,Delivery_Charge,Size,Available_Size,Design_Name,Available_Design,Available_Design_Image,Brands,Rating,Total_Rating,Answered_Questions,Return_Policy, About this item ,Category,Manufacture By,Best Sellers Rank,Important information,Product Description,From the Manufacturer,Image_URLS,Brand,Scent,Hair Type,Liquid Volume,Item Weight,Item Dimensions LxWxH,Recommended Uses For Product,Item Form,Age Range (Description),Is Discontinued By Manufacturer,Product Dimensions,Date First Available,Manufacturer,ASIN,Item model number,Packer,Importer,Net Quantity,Included Components
"Head & Shoulders, Anti-Hairfall, Anti-Dandruff Shampoo for Women & Men , 650ml",₹505.00,+ ₹70.00 Delivery charge,650ml,"72ml,180ml,340ml,360ml,650ml,675ml",Shampoo,"Shampoo,Shampoo + Shampoo + Conditioner,Shampoo + Anti Dandruff Shampoo,Shampoo + Anti Hair Fall Shampoo","https://m.media-amazon.com/images/I/3173bpPit2L._SS36_.jpg,https://m.media-amazon.com/images/I/51bxnJCes2L._SS36_.jpg,https://m.media-amazon.com/images/I/41B6F1KnE9L._SS36_.jpg,https://m.media-amazon.com/images/I/41UvJmWVLSL._SS36_.jpg",Brand: Head & Shoulders,4.3 out of 5 stars,"11,637 ratings",171 answered questions,Not Returnable,"Gives upto 100% dandruff free hair, Rescue hair from damage, dullness, and hairfall, Gentle enough for everyday use","Beauty, Hair Care, Shampoo & Conditioner, Shampoos",Procter & Gamble Home Products Private Ltd,"#151 in Beauty ,#20 in Shampoos (Beauty)","{'Safety Information': 'Avoid contact with eyes. If this happens, rinse thoroughly with water.', 'Directions': 'Shake before use. Wet hair. Gently massage onto scalp. Lather and rinse thoroughly. Repeat if desired.'}","Rescue hair from damage, dullness, and hairfall. Helps repair damaged hair to create smoothness, and reduces breakage for up to 10X stronger hair (strength against damage vs. non-conditioning shampoo). Gentle enough for everyday use, even for color or chemically treated hair. Formulated with Head and Shoulders’ Fresh Scent Technology featuring enhanced fragrance notes for an improved in-shower scent experience up to 100% dandruff free. Visible flakes with regular use.","defaultdict(<class 'dict'>, {'Anti Hairfall': {'Benefit': ' Specially designed to improve the condition of the scalp and help rescue hair from the damage caused by modern lifestyles. ', 'Available ¡n': ['Shampoo ', 'Conditioner']}, 'Clean & Balanced': {'Benefit': ' An intensely invigorating clean and dandruff free hair. ', 'Available In': ['Shampoo']}, 'Cool Menthol': {'Benefit': ' Contains natural menthol for a cooling sensation. ', 'Available In': ['Shampoo ', 'Conditioner']}, 'Dry Scalp Care': {'Benefit': ' Moisturises dry scalps and makes them dandruff free. ', 'Available In': ['Shampoo ', 'Conditioner']}, 'For Men Hair Retain': {'Benefit': ' Specially formulated for men with a unique male fragrance. ', 'Available In': ['Shampoo']}, 'Lemon Fresh': {'Benefit': ' Its formula. with citrus extracts, freshens lifeless hair. while leaving hair up to 100% flake free. ', 'Available In': ['Shampoo']}, 'Silky Black': {'Benefit': ' Leaves your hair dandruff free and gives a beautiful black shine. ', 'Available In': ['Shampoo']}, 'Smooth & Silky': {'Benefit': ' Softens and smoothes frizzy hair while making It dandruff free. ', 'Available In': ['Shampoo ', 'Conditioner']}})","https://images-eu.ssl-images-amazon.com/images/G/31/gno/sprites/nav-sprite-global-1x-hm-dsk-reorg._CB405936311_.png,https://m.media-amazon.com/images/I/71LKDyCezrL._AC_SS65_.jpg,https://m.media-amazon.com/images/I/81Vue3PpSaL._AC_SS65_.jpg,https://m.media-amazon.com/images/I/51V248VymhL._AC_SS65_.jpg,https://m.media-amazon.com/images/I/21YOroegjTL._SY60_FMpng_.png,https://m.media-amazon.com/images/I/31cwTY9h9EL._SS40_.jpg,https://m.media-amazon.com/images/I/51HvRetF0tL._SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg,https://m.media-amazon.com/images/I/41GULygLRJL._SS40_.jpg,https://m.media-amazon.com/images/I/41jSFC79WxL._SS40_.jpg,https://m.media-amazon.com/images/I/51-79F8VQnL._SS40_.jpg,https://m.media-amazon.com/images/I/41RvXWDyC-L._SS40_.jpg,https://m.media-amazon.com/images/I/41sbSH97zSL._SS40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-eu.ssl-images-amazon.com/images/I/31cwTY9h9EL._SX300_SY300_QL70_ML2_.jpg,https://m.media-amazon.com/images/I/3173bpPit2L._SS36_.jpg,https://m.media-amazon.com/images/I/51bxnJCes2L._SS36_.jpg,https://m.media-amazon.com/images/I/41B6F1KnE9L._SS36_.jpg,https://m.media-amazon.com/images/I/41UvJmWVLSL._SS36_.jpg,https://images-eu.ssl-images-amazon.com/images/I/515yLwhErsL._AC_UL160_SR160,160_.jpg,https://images-eu.ssl-images-amazon.com/images/I/61GSdinGa+L._AC_UL160_SR160,160_.jpg,https://images-eu.ssl-images-amazon.com/images/I/61IvzRTjnHL._AC_UL160_SR160,160_.jpg,https://images-eu.ssl-images-amazon.com/images/I/71fVucYPiwL._AC_UL160_SR160,160_.jpg,https://images-eu.ssl-images-amazon.com/images/I/71fz5+DqfeL._AC_UL160_SR160,160_.jpg,https://images-eu.ssl-images-amazon.com/images/I/81ERzRpHEYL._AC_UL160_SR160,160_.jpg,https://images-eu.ssl-images-amazon.com/images/I/61Vrilp6H2L._AC_UL160_SR160,160_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/be1b50b3-4b8e-40f5-9a14-23a3c3b9350c.__CR0,0,970,300_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/6adbcb26-2165-498a-9911-14ecaccdf90f.__CR0,0,970,300_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/f822a48d-387b-4a7e-8543-1b77be911ed4.__CR0,0,970,300_PT0_SX970_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/5f2c8fd0-9392-4a6a-9739-a4401a355e1c.__CR0,0,300,300_PT0_SX300_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/c05b7a6d-a7f2-4b65-a9d6-29d69a8f621c.__CR0,0,300,300_PT0_SX300_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/29505cec-b041-4434-9631-8a71d4726344.__CR0,0,300,300_PT0_SX300_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/2262d3e1-c3e4-43fe-a6be-0c2b362faef5.__CR0,0,300,300_PT0_SX220_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/6d54d017-555a-47ed-ba1c-3b48636bd0de.__CR0,0,300,300_PT0_SX220_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/691a17cb-ae12-401a-83a0-68a6fc456958.__CR0,0,300,300_PT0_SX220_V1___.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media/vc/1718bb6c-4ac3-41f4-a992-54bd985fb144.__CR0,0,300,300_PT0_SX220_V1___.png,https://images-eu.ssl-images-amazon.com/images/G/31/ui/loadIndicators/loadIndicator-large._CB485943925_.gif,https://m.media-amazon.com/images/I/71SZHumJZgL._CR412,0,1060,1060_UX175.jpg,https://m.media-amazon.com/images/I/61n5QHIpMhL._CR289,0,1154,1154_UX175.jpg,https://m.media-amazon.com/images/I/61Zx5B8CcOL._CR289,0,1154,1154_UX175.jpg,https://m.media-amazon.com/images/I/61tFZn8WM+L._CR289,0,1154,1154_UX175.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/a7e3d458-21a7-436a-bb4f-fc126622d6fb._CR109,0,281,281_SX48_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-na.ssl-images-amazon.com/images/I/71SZHumJZgL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/I/71SZHumJZgL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/eacdf77a-dff0-4ee6-8a7a-4a2040767bb5._CR0,0,500,500_SX48_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/f07a45d3-714c-4171-be9f-31cf4e1739bf._CR0,0,337,337_SX48_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-na.ssl-images-amazon.com/images/I/611pvGivecL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/61Zx5B8CcOL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/61n5QHIpMhL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/61tFZn8WM+L._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/I/611pvGivecL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/I/61Zx5B8CcOL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/I/61n5QHIpMhL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/I/61tFZn8WM+L._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/b5dedda8-6bf9-4892-84da-2fe17b2c5138._CR109,0,281,281_SX48_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/863641e2-987f-422d-87c5-2b66667b9f84._CR0,0,440,440_SX48_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-na.ssl-images-amazon.com/images/I/71bWY6g7QyL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/I/71bWY6g7QyL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-eu.ssl-images-amazon.com/images/I/61IucNqPlyL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/61IucNqPlyL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-eu.ssl-images-amazon.com/images/I/B1tmepAbu8S._SY88.jpg,https://images-eu.ssl-images-amazon.com/images/I/A1icEjVY9YL._SY88.jpg,https://images-eu.ssl-images-amazon.com/images/I/B1INToVLfUS._SY88.jpg,https://images-eu.ssl-images-amazon.com/images/I/B1wdCgG04HS._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/B1tmepAbu8S._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/A1icEjVY9YL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/B1INToVLfUS._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/B1wdCgG04HS._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,https://images-eu.ssl-images-amazon.com/images/I/71g5Y27AU3L._SY88.jpg,https://images-eu.ssl-images-amazon.com/images/I/71tO5SenxPL._SY88.jpg,https://images-eu.ssl-images-amazon.com/images/I/81t4n1K8BBL._SY88.jpg,https://images-eu.ssl-images-amazon.com/images/I/718FMFWhDvL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/71g5Y27AU3L._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/71tO5SenxPL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/81t4n1K8BBL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-eu.ssl-images-amazon.com/images/I/718FMFWhDvL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Head & Shoulders,Fresh,Thinning/Hairfall,650 Millilitres,752 g,9 x 6.9 x 22.5 Centimeters,Anti-dandruff,Foam,Adult,No,8.99 x 6.89 x 22.5 cm; 751.7 Grams,1 January 2017,"Procter & Gamble Home Products Private Ltd, Procter & Gamble Home Products Pvt Ltd, Plot No.1, Industrial Area, Katha, P.O.Baddi, 173205, Solan, H.P., India, 022-24942113",B00ENZRCBI,H&S AHF 750ml,"Procter & Gamble Home Products Private Ltd, Plot No.1, Indl Area, Villate Katha, Baddi, Dist Solan, HP-173205 Comments/Complaints, call CONSUMER RELATIONS on 022-24942113","Procter & Gamble Hygiene and Health Care Limited, P&G Plaza, Cardinal Gracias Road, Chakala, Andheri (E), Mumbai – 400099. Comments/Complaints, call CONSUMER RELATIONS on 022-24942113",750.0 millilitre,Shampoo
